,CLNT_ID,value
62374,1684300,822600
62375,3540798,822600
62376,5393736,822600
62377,6085846,822600
62378,5261374,822580
62379,3669907,822540
62380,1039129,822520
62381,5546117,822510
62382,152025,822500
62383,2007605,822500
62384,6379723,822500
62385,6424887,822500
62386,4582915,822420
62387,5602485,822420
62388,573953,822400
62389,2584222,822400
62390,2827887,822400
62391,3021466,822400
62392,3688227,822400
62393,3922993,822400
62394,3988732,822400
62395,4176076,822400
62396,4409699,822400
62397,2643832,822320
62398,2016592,822300
62399,2501781,822300
62400,3837468,822300
62401,15124,822280
62402,2359230,822280
62403,5135242,822220
62404,634127,822200
62405,963314,822200
62406,1733315,822200
62407,2257774,822170
62408,7843,822100
62409,1694259,822100
62410,2158424,822100
62411,6076577,822100
62412,1972653,822050
62413,98035,822040
62414,1720489,822040
62415,4265087,822040
62416,1463223,822020
62417,261288,822000
62418,307364,822000
62419,619703,822000
62420,831366,822000
62421,1622703,822000
62422,1630636,822000
62423,1869820,822000
62424,2008096,822000
62425,2139709,822000
62426,2528779,822000
62427,2879511,822000
62428,2923942,822000
62429,2966685,822000
62430,4812078,822000
62431,4924338,822000
62432,4926624,822000
62433,5486107,822000
62434,6015145,822000
62435,6164630,822000
62436,2091376,821990
62437,5736644,821980
62438,2282208,821970
62439,3932770,821950
62440,104593,821930
62441,2635425,821910
62442,1223793,821900
62443,2181647,821900
62444,2951597,821900
62445,5376014,821900
62446,6031648,821900
62447,3149350,821870
62448,489662,821850
62449,2017671,821850
62450,859905,821830
62451,360952,821800
62452,2397390,821800
62453,3773164,821800
62454,3832260,821800
62455,4334520,821800
62456,6456884,821800
62457,336642,821790
62458,1711408,821780
62459,2625169,821740
62460,4793983,821730
62461,5125139,821700
62462,5834349,821700
62463,1397686,821690
62464,6479217,821680
62465,2091299,821660
62466,3522776,821650
62467,3535539,821650
62468,419866,821600
62469,515649,821600
62470,722860,821600
62471,997931,821600
62472,1177022,821600
62473,2693723,821600
62474,3606985,821600
62475,4412568,821600
62476,358190,821560
62477,6463167,821510
62478,1493394,821500
62479,1598681,821500
62480,1694244,821500
62481,4062131,821500
62482,6265471,821500
62483,1857936,821460
62484,3179913,821450
62485,4256859,821440
62486,877852,821420
62487,6489311,821420
62488,26664,821400
62489,5582521,821400
62490,5676652,821400
62491,6567694,821400
62492,5287913,821370
62493,6261528,821360
62494,3435260,821330
62495,3466402,821300
62496,3870553,821300
62497,5608950,821300
62498,4676290,821290
62499,5845847,821260
62500,6412279,821260
62501,356099,821200
62502,831327,821200
62503,2461349,821200
62504,3444037,821200
62505,3889491,821200
62506,4598064,821200
62507,5365028,821200
62508,5479587,821200
62509,2909533,821170
62510,1253330,821100
62511,2725033,821100
62512,4183892,821100
62513,939568,821060
62514,5722178,821060
62515,230320,821020
62516,3462181,821020
62517,1092767,821000
62518,1536730,821000
62519,3118353,821000
62520,3470710,821000
62521,4285685,821000
62522,4387628,821000
62523,4446000,821000
62524,5783303,821000
62525,929406,820920
62526,113062,820900
62527,1758310,820900
62528,3357632,820900
62529,3593590,820900
62530,4196954,820900
62531,4395419,820900
62532,4488063,820900
62533,4847873,820900
62534,6421544,820900
62535,4900556,820880
62536,3736237,820870
62537,2823505,820860
62538,3067236,820850
62539,1546102,820840
62540,5500005,820830
62541,1547983,820800
62542,2683630,820800
62543,3948465,820800
62544,4721121,820800
62545,5331291,820800
62546,5695510,820800
62547,1974152,820780
62548,1830034,820760
62549,5728073,820750
62550,4496804,820710
62551,633687,820700
62552,792031,820700
62553,1547209,820700
62554,2510710,820700
62555,2947561,820700
62556,3274700,820700
62557,4532510,820700
62558,6122451,820700
62559,6460907,820700
62560,4142614,820670
62561,4923763,820650
62562,5144797,820610
62563,951386,820600
62564,1004717,820600
62565,1227306,820600
62566,6462657,820520
62567,2876394,820500
62568,4022627,820500
62569,5083466,820500
62570,5185495,820500
62571,6487547,820500
62572,4901653,820470
62573,2672268,820430
62574,1495352,820410
62575,259447,820400
62576,546861,820400
62577,784090,820400
62578,2630010,820400
62579,2750763,820400
62580,3075483,820400
62581,5742287,820400
62582,6543589,820400
62583,959226,820360
62584,5237612,820330
62585,1160989,820310
62586,2526219,820300
62587,4146005,820300
62588,4209160,820300
62589,4390472,820300
62590,5064129,820300
62591,5961653,820300
62592,6056849,820280
62593,5299047,820270
62594,2292970,820260
62595,6496876,820210
62596,2648994,820200
62597,2960782,820200
62598,3081592,820200
62599,4197664,820200
62600,6012035,820200
62601,1909535,820190
62602,4888520,820160
62603,4972763,820130
62604,4695572,820110
62605,4097296,820100
62606,4125170,820100
62607,6188529,820100
62608,5689758,820050
62609,885814,820040
62610,2754778,820020
62611,40898,820000
62612,179708,820000
62613,404739,820000
62614,588163,820000
62615,727168,820000
62616,938220,820000
62617,1474510,820000
62618,1507648,820000
62619,1812486,820000
62620,1893879,820000
62621,1990945,820000
62622,2674316,820000
62623,2697426,820000
62624,2786075,820000
62625,3082294,820000
62626,3197531,820000
62627,3298043,820000
62628,3436954,820000
62629,3625229,820000
62630,3725444,820000
62631,4016927,820000
62632,4136282,820000
62633,4157958,820000
62634,4187626,820000
62635,4210910,820000
62636,4376767,820000
62637,4409155,820000
62638,4433087,820000
62639,4629938,820000
62640,4827234,820000
62641,4936032,820000
62642,5626110,820000
62643,5645359,820000
62644,5791214,820000
62645,5878091,820000
62646,6001913,820000
62647,6098648,820000
62648,6280148,820000
62649,6294520,820000
62650,6372430,820000
62651,6474144,820000
62652,2228761,819980
62653,6321393,819970
62654,3605835,819910
62655,1730289,819900
62656,4007721,819900
62657,4045190,819900
62658,3613128,819890
62659,2391435,819830
62660,3879145,819810
62661,683962,819800
62662,1255595,819800
62663,1275638,819800
62664,1776872,819800
62665,1893601,819800
62666,4668612,819800
62667,6091243,819800
62668,3239629,819780
62669,1310553,819770
62670,2159062,819770
62671,1324477,819750
62672,1323827,819700
62673,5327424,819690
62674,360485,819600
62675,820499,819600
62676,2929017,819600
62677,4416489,819550
62678,5553173,819520
62679,2427946,819510
62680,2461924,819500
62681,3311986,819480
62682,62977,819460
62683,2096194,819460
62684,4055359,819450
62685,32872,819400
62686,1393107,819400
62687,1684302,819400
62688,3528331,819400
62689,3882817,819400
62690,4337671,819400
62691,5128698,819400
62692,6102255,819390
62693,5496702,819380
62694,5450061,819330
62695,214750,819300
62696,3020639,819300
62697,4180510,819300
62698,4948211,819300
62699,5583678,819300
62700,6213037,819300
62701,197602,819200
62702,746345,819200
62703,1688938,819200
62704,1786813,819200
62705,2818160,819200
62706,2877257,819200
62707,3113945,819200
62708,4345396,819200
62709,677867,819120
62710,83011,819110
62711,103913,819100
62712,709090,819100
62713,1131043,819100
62714,1838401,819100
62715,1990722,819100
62716,3226691,819100
62717,4173420,819100
62718,4660629,819100
62719,6026604,819100
62720,6029623,819080
62721,3884845,819060
62722,4215238,819050
62723,4243592,819050
62724,216702,819000
62725,295402,819000
62726,421415,819000
62727,610863,819000
62728,1273775,819000
62729,1714386,819000
62730,1787851,819000
62731,2346601,819000
62732,2410185,819000
62733,2479237,819000
62734,2611083,819000
62735,2875124,819000
62736,2943658,819000
62737,3434849,819000
62738,3467038,819000
62739,3736878,819000
62740,3824842,819000
62741,3954489,819000
62742,4031893,819000
62743,4209357,819000
62744,4354764,819000
62745,4789780,819000
62746,4935746,819000
62747,5477898,819000
62748,5521290,819000
62749,6040625,819000
62750,6129606,819000
62751,6133786,819000
62752,6246562,819000
62753,6293315,819000
62754,1997932,818930
62755,2071417,818900
62756,2324120,818900
62757,2691601,818900
62758,5885595,818880
62759,1547137,818800
62760,2054710,818800
62761,2353009,818800
62762,2864169,818800
62763,2963668,818800
62764,3326251,818800
62765,3640924,818800
62766,4568991,818800
62767,6075268,818800
62768,6245757,818800
62769,2864543,818770
62770,2347713,818700
62771,2385910,818700
62772,2420972,818700
62773,2671635,818700
62774,3514753,818700
62775,1874320,818680
62776,5535788,818680
62777,2674577,818660
62778,1308986,818600
62779,1503094,818600
62780,1702927,818600
62781,3003316,818600
62782,3046280,818600
62783,3085418,818600
62784,3950436,818600
62785,5866243,818530
62786,1300791,818500
62787,4523424,818500
62788,6490514,818500
62789,5995639,818460
62790,6309609,818440
62791,200243,818400
62792,2346668,818400
62793,2518549,818400
62794,2866355,818400
62795,2976301,818400
62796,3749207,818400
62797,3902186,818400
62798,4160476,818400
62799,5662911,818400
62800,2791323,818300
62801,5659401,818300
62802,2579782,818250
62803,2302128,818240
62804,1184067,818200
62805,2092591,818200
62806,2219759,818200
62807,2241683,818200
62808,5610268,818200
62809,6345676,818180
62810,3402346,818150
62811,1959591,818100
62812,2013186,818100
62813,2161861,818100
62814,3458214,818100
62815,3648118,818100
62816,3905003,818100
62817,1016258,818070
62818,2635261,818070
62819,490301,818050
62820,521001,818000
62821,744377,818000
62822,952190,818000
62823,1092574,818000
62824,1141117,818000
62825,1765791,818000
62826,1782891,818000
62827,1821926,818000
62828,1852988,818000
62829,2218969,818000
62830,2692977,818000
62831,2856512,818000
62832,3165596,818000
62833,3169357,818000
62834,3273322,818000
62835,3434955,818000
62836,3506269,818000
62837,3518533,818000
62838,4036768,818000
62839,4159523,818000
62840,4203913,818000
62841,4319955,818000
62842,4359489,818000
62843,4594294,818000
62844,4650515,818000
62845,4750763,818000
62846,4756602,818000
62847,4897422,818000
62848,5018251,818000
62849,5255025,818000
62850,5538629,818000
62851,5666067,818000
62852,5844337,818000
62853,5894308,818000
62854,5941691,818000
62855,6358906,818000
62856,6489914,818000
62857,6520453,818000
62858,6527860,818000
62859,4676933,817950
62860,59954,817900
62861,713568,817900
62862,2677115,817900
62863,3497249,817900
62864,4236273,817900
62865,4993083,817900
62866,3858189,817880
62867,3610970,817830
62868,5247473,817830
62869,1816903,817800
62870,2446982,817800
62871,3202054,817800
62872,3299336,817800
62873,3523360,817800
62874,5447974,817800
62875,5844391,817800
62876,5903568,817800
62877,6477043,817800
62878,67527,817700
62879,1222466,817700
62880,1450667,817700
62881,2120775,817700
62882,2575860,817700
62883,2681824,817700
62884,5973644,817700
62885,3987514,817690
62886,3316484,817660
62887,6204135,817650
62888,5777574,817640
62889,115272,817600
62890,129075,817600
62891,980295,817600
62892,1710875,817600
62893,2575408,817600
62894,6295744,817600
62895,186135,817550
62896,2152319,817500
62897,3110593,817500
62898,5085314,817500
62899,5620765,817500
62900,3717163,817430
62901,1678960,817400
62902,6445311,817400
62903,6219806,817390
62904,749422,817360
62905,4327659,817310
62906,3166373,817300
62907,4709377,817300
62908,5186024,817300
62909,15492,817280
62910,2264684,817280
62911,2729691,817270
62912,5527253,817270
62913,1695156,817240
62914,5395827,817220
62915,239692,817200
62916,242842,817200
62917,2476188,817200
62918,2644025,817200
62919,3472273,817200
62920,3609595,817200
62921,5483322,817200
62922,2190402,817180
62923,5652892,817150
62924,2963677,817140
62925,260083,817120
62926,1545043,817100
62927,6233914,817100
62928,4852397,817050
62929,4276257,817040
62930,2286691,817030
62931,417024,817000
62932,946166,817000
62933,1198450,817000
62934,1203243,817000
62935,1575672,817000
62936,2028769,817000
62937,2041644,817000
62938,2210821,817000
62939,3521043,817000
62940,3989990,817000
62941,5167509,817000
62942,5228423,817000
62943,5428760,817000
62944,5547509,817000
62945,5584187,817000
62946,5737627,817000
62947,5769302,817000
62948,5950352,817000
62949,6159101,817000
62950,5546014,816980
62951,2516808,816960
62952,1576001,816950
62953,5425779,816950
62954,2497983,816920
62955,3246683,816920
62956,22345,816900
62957,294069,816900
62958,557720,816900
62959,2272247,816900
62960,4819021,816900
62961,4997325,816900
62962,1305213,816880
62963,5892148,816870
62964,1637846,816800
62965,1722763,816800
62966,1975038,816800
62967,3167713,816800
62968,3594176,816800
62969,4475670,816800
62970,4703437,816800
62971,5173283,816800
62972,6294311,816800
62973,6514695,816800
62974,5682357,816720
62975,4822691,816710
62976,3232145,816700
62977,3613119,816700
62978,4389934,816700
62979,4710264,816680
62980,3235578,816660
62981,697004,816620
62982,785089,816610
62983,3128548,816610
62984,3037973,816600
62985,3814168,816600
62986,4861609,816600
62987,5105841,816600
62988,6313452,816600
62989,6417794,816600
62990,1550553,816570
62991,1680973,816570
62992,4718151,816540
62993,404284,816500
62994,1182157,816500
62995,3197642,816500
62996,3840342,816500
62997,5004268,816500
62998,5307637,816500
62999,5972308,816500
63000,441734,816450
63001,2555664,816430
63002,895929,816400
63003,1638855,816400
63004,3902881,816400
63005,4749633,816400
63006,5294063,816400
63007,5763424,816400
63008,6060984,816400
63009,6186212,816400
63010,6434196,816400
63011,1514281,816350
63012,754691,816320
63013,3651073,816310
63014,1220809,816300
63015,1739901,816300
